frame_idx,file,fire_score,area_m2,growth_m2_per_s,lat,lon,crs
195,IRX_0724_ref_geo.TIFF,0.9959107637405396,3274.673058864467,982.4909988228146,30.659726228692733,-84.24938325829136,EPSG:26916
196,IRX_0725_ref_geo.TIFF,0.9953291416168213,3310.2807794867067,35.60772062223987,30.659724356198414,-84.24938090528369,EPSG:26916
197,IRX_0726_ref_geo.TIFF,0.9861577749252319,3371.251886931598,60.97110744489146,30.659726673689086,-84.24938825919652,EPSG:26916
198,IRX_0727_ref_geo.TIFF,0.983608067035675,3343.6119814868157,-27.63990544478247,30.659730626022405,-84.24939615384154,EPSG:26916
199,IRX_0728_ref_geo.TIFF,0.9368140697479248,2682.629748504697,-660.9822329821186,30.659714883226908,-84.24948343697326,EPSG:26916
200,IRX_0729_ref_geo.TIFF,0.8696956634521484,2880.167228509798,197.53748000510086,30.659710927048092,-84.2494906508508,EPSG:26916
201,IRX_0730_ref_geo.TIFF,0.901164710521698,2842.4067131035868,-37.7605154062112,30.659702045205645,-84.24952195617158,EPSG:26916
202,IRX_0731_ref_geo.TIFF,0.8506104350090027,2699.5056800296225,-142.9010330739643,30.659680935544323,-84.24954770286256,EPSG:26916
203,IRX_0732_ref_geo.TIFF,0.8382025361061096,2755.329875807088,55.82419577746532,30.65968112482756,-84.24952904525533,EPSG:26916
204,IRX_0733_ref_geo.TIFF,0.893097996711731,2731.475919809979,-23.853955997108642,30.659686320734558,-84.2494884979779,EPSG:26916
205,IRX_0734_ref_geo.TIFF,0.9336017966270447,2781.0644341442176,49.588514334238425,30.65968874275568,-84.24949267114151,EPSG:26916
206,IRX_0735_ref_geo.TIFF,0.8988721966743469,2895.6574530473395,114.5930189031219,30.659689955710977,-84.24948512282386,EPSG:26916
207,IRX_0736_ref_geo.TIFF,0.9605588912963867,3134.914611279748,239.25715823240853,30.659698298029046,-84.24947870448005,EPSG:26916
208,IRX_0737_ref_geo.TIFF,0.9495031833648682,3236.4423928732504,101.52778159350237,30.659698234072344,-84.24946995690276,EPSG:26916
209,IRX_0738_ref_geo.TIFF,0.965556800365448,3213.7019514195754,-22.740441453674975,30.659697367466798,-84.24947031184439,EPSG:26916
210,IRX_0739_ref_geo.TIFF,0.9202789664268494,3282.863576950611,69.1616255310355,30.65969462594245,-84.24946957277014,EPSG:26916
211,IRX_0740_ref_geo.TIFF,0.8017754554748535,3317.0113562825713,34.147779331960464,30.65969362941505,-84.24946772569561,EPSG:26916
212,IRX_0741_ref_geo.TIFF,0.9321300983428955,3344.8987094036725,27.887353121101114,30.659691112327124,-84.24946589449038,EPSG:26916
213,IRX_0742_ref_geo.TIFF,0.9151752591133118,3348.536190245555,3.6374808418827342,30.659684358970598,-84.24946123108575,EPSG:26916
214,IRX_0743_ref_geo.TIFF,0.953337550163269,3483.7416005860123,135.2054103404571,30.659676812347072,-84.24945832195553,EPSG:26916
215,IRX_0744_ref_geo.TIFF,0.9394806623458862,3522.6403753032887,38.89877471727641,30.65966932637078,-84.24945138327061,EPSG:26916
216,IRX_0745_ref_geo.TIFF,0.98954176902771,3608.9006352679367,86.26025996464796,30.6596751064266,-84.24945757388258,EPSG:26916
217,IRX_0746_ref_geo.TIFF,0.9757180213928223,3933.354028456823,324.45339318888637,30.659673686147606,-84.24947883868278,EPSG:26916
218,IRX_0747_ref_geo.TIFF,0.9872003793716431,3685.7083939972154,-247.64563445960766,30.659673647876144,-84.24945832815419,EPSG:26916
219,IRX_0748_ref_geo.TIFF,0.9753983020782471,3647.2550250973122,-38.453368899903126,30.6596709887177,-84.24945766341845,EPSG:26916
220,IRX_0749_ref_geo.TIFF,0.9681652784347534,3607.5396730481843,-39.71535204912789,30.659665800378463,-84.24945074388545,EPSG:26916
221,IRX_0750_ref_geo.TIFF,0.7922069430351257,3585.7890222997835,-21.750650748400858,30.65966301209718,-84.24943969636875,EPSG:26916
222,IRX_0751_ref_geo.TIFF,0.7902266383171082,3786.543322097026,200.7542997972423,30.659663730126578,-84.24944843416178,EPSG:26916
223,IRX_0752_ref_geo.TIFF,0.9365965127944946,4603.071164412987,816.5278423159612,30.659638912732774,-84.2494407238736,EPSG:26916
224,IRX_0753_ref_geo.TIFF,0.9730957746505737,4446.53576437387,-156.53540003911712,30.659634233941226,-84.24944142395573,EPSG:26916
225,IRX_0754_ref_geo.TIFF,0.9858112335205078,4388.088623227428,-58.447141146441936,30.65962923983728,-84.24944093815843,EPSG:26916
226,IRX_0755_ref_geo.TIFF,0.9189853072166443,4562.16806351753,174.07944029010196,30.65963724200518,-84.24944563111634,EPSG:26916
227,IRX_0756_ref_geo.TIFF,0.8011472821235657,4831.292156281588,269.12409276405833,30.659643562961545,-84.24943421753919,EPSG:26916
228,IRX_0757_ref_geo.TIFF,0.9105703234672546,4911.836374923278,80.54421864168944,30.659645478680627,-84.24943104345759,EPSG:26916
229,IRX_0758_ref_geo.TIFF,0.9723065495491028,4795.412243215398,-116.4241317078795,30.65964638938021,-84.24943874938408,EPSG:26916
230,IRX_0759_ref_geo.TIFF,0.9824417233467102,4724.023588597495,-71.38865461790283,30.65965071271103,-84.24944699200506,EPSG:26916
231,IRX_0760_ref_geo.TIFF,0.9640200138092041,4442.92302829962,-281.10056029787575,30.65965242347096,-84.24946456408675,EPSG:26916
232,IRX_0761_ref_geo.TIFF,0.8718833923339844,4409.468102461351,-33.45492583826854,30.659655425134297,-84.2494516180497,EPSG:26916
233,IRX_0762_ref_geo.TIFF,0.9778072237968445,4119.830597330485,-289.637505130866,30.659644229847114,-84.24945388040015,EPSG:26916
234,IRX_0763_ref_geo.TIFF,0.9792720675468445,4127.1055590142505,7.2749616837654685,30.65964110154048,-84.24944694957044,EPSG:26916
235,IRX_0764_ref_geo.TIFF,0.967395544052124,4106.220975132965,-20.884583881285835,30.65964202828128,-84.24945243284641,EPSG:26916
236,IRX_0765_ref_geo.TIFF,0.9403699636459351,4212.128580597305,105.90760546434012,30.659651005976595,-84.24946516048479,EPSG:26916
237,IRX_0766_ref_geo.TIFF,0.9276888370513916,4206.46202880961,-5.666551787694516,30.65964577283696,-84.24946423533567,EPSG:26916
238,IRX_0767_ref_geo.TIFF,0.9017388820648193,4056.187054981353,-150.27497382825732,30.659638545291084,-84.24946067770857,EPSG:26916
239,IRX_0768_ref_geo.TIFF,0.8747249841690063,4101.89064079739,45.70358581603705,30.65963939750882,-84.2494564825855,EPSG:26916
240,IRX_0769_ref_geo.TIFF,0.8503669500350952,4167.414785486542,65.52414468915231,30.659633522641425,-84.24945447299567,EPSG:26916
241,IRX_0770_ref_geo.TIFF,0.7192831039428711,4116.415819397289,-50.99896608925337,30.65963303632072,-84.24945457084999,EPSG:26916
242,IRX_0771_ref_geo.TIFF,0.7349397540092468,4117.182907193876,0.7670877965874752,30.65963249890665,-84.24945551017754,EPSG:26916
243,IRX_0772_ref_geo.TIFF,0.7602511644363403,4341.469481009012,224.28657381513585,30.659630618376337,-84.24945281680553,EPSG:26916
244,IRX_0773_ref_geo.TIFF,0.6285790205001831,4402.1683960099535,60.69891500094127,30.65963022930253,-84.24945702731374,EPSG:26916
245,IRX_0774_ref_geo.TIFF,0.5582590699195862,4300.813827789874,-101.35456822007927,30.65963022251777,-84.24945608225872,EPSG:26916
246,IRX_0775_ref_geo.TIFF,0.8477199673652649,4449.158709742847,148.34488195297308,30.65961691104132,-84.24944222651695,EPSG:26916
247,IRX_0776_ref_geo.TIFF,0.6579018831253052,4259.094149562567,-190.06456018028075,30.65962625774729,-84.24945492342353,EPSG:26916
248,IRX_0777_ref_geo.TIFF,0.8935220837593079,4314.918345340032,55.82419577746532,30.659625057229853,-84.24945407072958,EPSG:26916
249,IRX_0778_ref_geo.TIFF,0.6812752485275269,4242.440920946327,-72.4774243937045,30.659629754414933,-84.24945416787719,EPSG:26916
250,IRX_0779_ref_geo.TIFF,0.7406511306762695,4147.990142895536,-94.45077805079109,30.659633459379315,-84.24945457238695,EPSG:26916
251,IRX_0780_ref_geo.TIFF,0.6820855736732483,3988.1884335290147,-159.80170936652166,30.659635025523666,-84.24945160658194,EPSG:26916
252,IRX_0781_ref_geo.TIFF,0.7569467425346375,4329.418779172299,341.2303456432842,30.65962733138028,-84.24945438412087,EPSG:26916
253,IRX_0782_ref_geo.TIFF,0.8496256470680237,4225.218562674557,-104.20021649774208,30.65963864050963,-84.24945639681529,EPSG:26916
254,IRX_0783_ref_geo.TIFF,0.8499271869659424,4329.443523939931,104.22496126537408,30.659631068952358,-84.24945939859272,EPSG:26916
255,IRX_0784_ref_geo.TIFF,0.8563374280929565,4213.2173503731065,-116.2261735668244,30.659632875120177,-84.24945810049685,EPSG:26916
256,IRX_0785_ref_geo.TIFF,0.8401457071304321,4391.404422090097,178.18707171699043,30.659628828289428,-84.24945756598173,EPSG:26916
257,IRX_0786_ref_geo.TIFF,0.8048637509346008,4468.781310474908,77.37688838481154,30.659628271527005,-84.24945370422301,EPSG:26916
258,IRX_0787_ref_geo.TIFF,0.7444818615913391,4387.4700040366315,-81.31130643827692,30.65962809359906,-84.24945576421635,EPSG:26916
259,IRX_0788_ref_geo.TIFF,0.7105870246887207,4082.614466812174,-304.8555372244573,30.659628393847076,-84.24945536790958,EPSG:26916
260,IRX_0789_ref_geo.TIFF,0.6217025518417358,4203.938062511161,121.32359569898654,30.659633426821507,-84.24945889210599,EPSG:26916
261,IRX_0790_ref_geo.TIFF,0.6243420243263245,4104.637310004526,-99.30075250663504,30.65962660365794,-84.24945557692165,EPSG:26916
262,IRX_0791_ref_geo.TIFF,0.6369920372962952,4128.293307860579,23.655997856053546,30.659630571360537,-84.24945248696913,EPSG:26916
263,IRX_0792_ref_geo.TIFF,0.7514712810516357,4258.772467583352,130.47915972277315,30.65963105678814,-84.2494578136542,EPSG:26916
264,IRX_0793_ref_geo.TIFF,0.6627229452133179,4661.839987538643,403.06751995529066,30.659626138511786,-84.24944222040267,EPSG:26916
265,IRX_0794_ref_geo.TIFF,0.667384147644043,4372.202482407777,-289.637505130866,30.659633488247174,-84.24945373441746,EPSG:26916
266,IRX_0795_ref_geo.TIFF,0.7898051142692566,4300.88806209277,-71.31442031500683,30.659636883679365,-84.24945686192581,EPSG:26916
267,IRX_0796_ref_geo.TIFF,0.7745579481124878,4947.122413566303,646.234351473533,30.65963377999234,-84.24943138810545,EPSG:26916
268,IRX_0797_ref_geo.TIFF,0.7260294556617737,5068.000603447917,120.87818988161325,30.65963598593361,-84.24943034224019,EPSG:26916
269,IRX_0798_ref_geo.TIFF,0.8001652956008911,4960.3856090169775,-107.61499443093908,30.659633743046694,-84.24943091552016,EPSG:26916
270,IRX_0799_ref_geo.TIFF,0.7816783785820007,4568.502724031285,-391.8828849856927,30.659637272641927,-84.24944147225509,EPSG:26916
271,IRX_0800_ref_geo.TIFF,0.7598804235458374,4475.239694826822,-93.26302920446233,30.659641390563475,-84.24945436780939,EPSG:26916
272,IRX_0801_ref_geo.TIFF,0.7180177569389343,4411.818855386377,-63.42083944044498,30.659640395235677,-84.24945651659792,EPSG:26916
273,IRX_0802_ref_geo.TIFF,0.726060688495636,4492.387818795698,80.56896340932053,30.659640503311877,-84.24945032240325,EPSG:26916
274,IRX_0803_ref_geo.TIFF,0.7182078957557678,4633.086567550427,140.69874875472942,30.659638837715853,-84.24944195618244,EPSG:26916
275,IRX_0804_ref_geo.TIFF,0.825530469417572,4591.0204625762735,-42.06610497415386,30.659639951262314,-84.24944369303915,EPSG:26916
276,IRX_0805_ref_geo.TIFF,0.6763352751731873,4567.389209487852,-23.631253088421545,30.659644388109584,-84.24944007931614,EPSG:26916
277,IRX_0806_ref_geo.TIFF,0.7597916126251221,4522.15577425682,-45.23343523103176,30.659647197981734,-84.24944265575029,EPSG:26916
278,IRX_0807_ref_geo.TIFF,0.6875598430633545,4488.601869348025,-33.55390490879563,30.65964415366131,-84.24944141460566,EPSG:26916
279,IRX_0808_ref_geo.TIFF,0.8327888250350952,4513.61882942383,25.0169600758054,30.65964510644929,-84.24943964436761,EPSG:26916
280,IRX_0809_ref_geo.TIFF,0.7782358527183533,4529.826652222695,16.20782279886498,30.659644794902743,-84.24943889147396,EPSG:26916
281,IRX_0810_ref_geo.TIFF,0.7888773679733276,4418.598921717506,-111.22773050518936,30.659641006387183,-84.2494424979847,EPSG:26916
282,IRX_0811_ref_geo.TIFF,0.7639732956886292,4558.233645464065,139.63472374655976,30.659646020793488,-84.24944041671822,EPSG:26916
283,IRX_0812_ref_geo.TIFF,0.7717263102531433,4603.145398715882,44.91175325181666,30.65964505728696,-84.24943922177204,EPSG:26916
284,IRX_0813_ref_geo.TIFF,0.7388470768928528,4652.041059556429,48.89566084054695,30.6596473866175,-84.2494391004608,EPSG:26916
285,IRX_0814_ref_geo.TIFF,0.7494545578956604,4713.0616565365835,61.02059698015455,30.659647925576582,-84.24943778390976,EPSG:26916
286,IRX_0815_ref_geo.TIFF,0.6797195672988892,4761.363442953965,48.30178641738166,30.659648470199613,-84.2494371576468,EPSG:26916
287,IRX_0816_ref_geo.TIFF,0.705875039100647,4689.999533103694,-71.36390985027083,30.659647258246217,-84.24943906816443,EPSG:26916
288,IRX_0817_ref_geo.TIFF,0.6768414378166199,4659.687192754672,-30.312340349022634,30.659644155732927,-84.24944246536461,EPSG:26916
289,IRX_0818_ref_geo.TIFF,0.6444718241691589,4709.54789953286,49.860706778188614,30.659639068080928,-84.24943799929873,EPSG:26916
290,IRX_0819_ref_geo.TIFF,0.5680755376815796,4728.799328750444,19.25142921758379,30.659637914029247,-84.24943680856082,EPSG:26916
291,IRX_0820_ref_geo.TIFF,0.7302706241607666,4719.792233332449,-9.007095417995515,30.65963656235873,-84.24943581939802,EPSG:26916
292,IRX_0821_ref_geo.TIFF,0.7615058422088623,4740.132432325833,20.340198993384547,30.65963677854489,-84.24943454134954,EPSG:26916
293,IRX_0822_ref_geo.TIFF,0.7040042877197266,4874.546010102072,134.41357777623853,30.65963450684961,-84.24942903696939,EPSG:26916
294,IRX_0823_ref_geo.TIFF,0.8090160489082336,4802.6129705962685,-71.93303950580321,30.65963882510652,-84.24943932262141,EPSG:26916
295,IRX_0824_ref_geo.TIFF,0.693789541721344,4710.834627449717,-91.77834314655138,30.659637588221628,-84.24943801608406,EPSG:26916
